time,latitude,longitude,wpp_region,fishing_effort_hours,vessel_count,source
2023-02-01,-0.25,120.25,WPP_713_Selat_Makassar,2.79,6,GFW_MOCK
2023-02-01,-0.25,120.75,WPP_713_Selat_Makassar,102.79,8,GFW_MOCK
2023-02-01,-0.25,121.25,WPP_713_Selat_Makassar,2.74,6,GFW_MOCK
2023-02-01,-0.25,121.75,WPP_713_Selat_Makassar,66.86,9,GFW_MOCK
2023-02-01,0.25,116.25,WPP_713_Selat_Makassar,8.07,5,GFW_MOCK
2023-02-01,0.25,116.75,WPP_713_Selat_Makassar,25.27,10,GFW_MOCK
2023-02-01,0.25,117.25,WPP_713_Selat_Makassar,4.04,3,GFW_MOCK
2023-02-01,0.25,117.75,WPP_713_Selat_Makassar,10.9,9,GFW_MOCK
2023-02-01,0.25,118.25,WPP_713_Selat_Makassar,19.34,5,GFW_MOCK
2023-02-01,0.25,118.75,WPP_713_Selat_Makassar,17.75,7,GFW_MOCK
2023-02-01,0.25,119.25,WPP_713_Selat_Makassar,41.86,7,GFW_MOCK
2023-02-01,0.25,119.75,WPP_713_Selat_Makassar,5.85,5,GFW_MOCK
2023-02-01,0.25,120.25,WPP_713_Selat_Makassar,4.38,2,GFW_MOCK
2023-02-01,0.25,120.75,WPP_713_Selat_Makassar,9.13,12,GFW_MOCK
2023-02-01,0.25,121.25,WPP_713_Selat_Makassar,10.09,8,GFW_MOCK
2023-02-01,0.25,121.75,WPP_713_Selat_Makassar,29.83,7,GFW_MOCK
2023-02-01,0.75,116.25,WPP_713_Selat_Makassar,3.6,4,GFW_MOCK
2023-02-01,0.75,116.75,WPP_713_Selat_Makassar,1.88,7,GFW_MOCK
2023-02-01,0.75,117.25,WPP_713_Selat_Makassar,24.9,7,GFW_MOCK
2023-02-01,0.75,117.75,WPP_713_Selat_Makassar,6.8,5,GFW_MOCK
2023-02-01,0.75,118.25,WPP_713_Selat_Makassar,17.25,7,GFW_MOCK
2023-02-01,0.75,118.75,WPP_713_Selat_Makassar,43.62,11,GFW_MOCK
2023-02-01,0.75,119.25,WPP_713_Selat_Makassar,24.5,9,GFW_MOCK
2023-02-01,0.75,119.75,WPP_713_Selat_Makassar,6.08,11,GFW_MOCK
2023-02-01,0.75,120.25,WPP_713_Selat_Makassar,3.42,10,GFW_MOCK
2023-02-01,0.75,120.75,WPP_713_Selat_Makassar,13.87,10,GFW_MOCK
2023-02-01,0.75,121.25,WPP_713_Selat_Makassar,23.37,12,GFW_MOCK
2023-02-01,0.75,121.75,WPP_713_Selat_Makassar,15.42,6,GFW_MOCK
2023-02-01,1.25,116.25,WPP_713_Selat_Makassar,2.95,6,GFW_MOCK
2023-02-01,1.25,116.75,WPP_713_Selat_Makassar,9.93,7,GFW_MOCK
2023-02-01,1.25,117.25,WPP_713_Selat_Makassar,3.17,7,GFW_MOCK
2023-02-01,1.25,117.75,WPP_713_Selat_Makassar,7.46,8,GFW_MOCK
2023-02-01,1.25,118.25,WPP_713_Selat_Makassar,5.03,7,GFW_MOCK
2023-02-01,1.25,118.75,WPP_713_Selat_Makassar,15.99,6,GFW_MOCK
2023-02-01,1.25,119.25,WPP_713_Selat_Makassar,6.31,8,GFW_MOCK
2023-02-01,1.25,119.75,WPP_713_Selat_Makassar,68.18,8,GFW_MOCK
2023-02-01,1.25,120.25,WPP_713_Selat_Makassar,16.28,7,GFW_MOCK
2023-02-01,1.25,120.75,WPP_713_Selat_Makassar,6.6,4,GFW_MOCK
2023-02-01,1.25,121.25,WPP_713_Selat_Makassar,60.1,13,GFW_MOCK
2023-02-01,1.25,121.75,WPP_713_Selat_Makassar,22.67,3,GFW_MOCK
2023-02-01,1.75,116.25,WPP_713_Selat_Makassar,30.93,9,GFW_MOCK
2023-02-01,1.75,116.75,WPP_713_Selat_Makassar,18.96,11,GFW_MOCK
2023-02-01,1.75,117.25,WPP_713_Selat_Makassar,1.71,11,GFW_MOCK
2023-02-01,1.75,117.75,WPP_713_Selat_Makassar,0.65,3,GFW_MOCK
2023-02-01,1.75,118.25,WPP_713_Selat_Makassar,6.19,9,GFW_MOCK
2023-02-01,1.75,118.75,WPP_713_Selat_Makassar,1.74,7,GFW_MOCK
2023-02-01,1.75,119.25,WPP_713_Selat_Makassar,6.48,10,GFW_MOCK
2023-02-01,1.75,119.75,WPP_713_Selat_Makassar,15.53,12,GFW_MOCK
2023-02-01,1.75,120.25,WPP_713_Selat_Makassar,10.07,6,GFW_MOCK
2023-02-01,1.75,120.75,WPP_713_Selat_Makassar,2.6,10,GFW_MOCK
2023-02-01,1.75,121.25,WPP_713_Selat_Makassar,8.67,7,GFW_MOCK
2023-02-01,1.75,121.75,WPP_713_Selat_Makassar,22.72,6,GFW_MOCK
2023-03-01,-7.75,116.25,WPP_713_Selat_Makassar,47.6,6,GFW_MOCK
2023-03-01,-7.75,116.75,WPP_713_Selat_Makassar,1.48,9,GFW_MOCK
2023-03-01,-7.75,117.25,WPP_713_Selat_Makassar,8.65,5,GFW_MOCK
2023-03-01,-7.75,117.75,WPP_713_Selat_Makassar,1.53,10,GFW_MOCK
2023-03-01,-7.75,118.25,WPP_713_Selat_Makassar,48.7,5,GFW_MOCK
2023-03-01,-7.75,118.75,WPP_713_Selat_Makassar,10.25,9,GFW_MOCK
2023-03-01,-7.75,119.25,WPP_713_Selat_Makassar,10.78,10,GFW_MOCK
2023-03-01,-7.75,119.75,WPP_713_Selat_Makassar,22.8,11,GFW_MOCK
2023-03-01,-7.75,120.25,WPP_713_Selat_Makassar,54.28,6,GFW_MOCK
2023-03-01,-7.75,120.75,WPP_713_Selat_Makassar,32.61,5,GFW_MOCK
2023-03-01,-7.75,121.25,WPP_713_Selat_Makassar,72.87,3,GFW_MOCK
2023-03-01,-7.75,121.75,WPP_713_Selat_Makassar,20.94,6,GFW_MOCK
2023-03-01,-7.25,116.25,WPP_713_Selat_Makassar,74.71,6,GFW_MOCK
2023-03-01,-7.25,116.75,WPP_713_Selat_Makassar,39.03,1,GFW_MOCK
2023-03-01,-7.25,117.25,WPP_713_Selat_Makassar,3.99,6,GFW_MOCK
2023-03-01,-7.25,117.75,WPP_713_Selat_Makassar,7.21,7,GFW_MOCK
2023-03-01,-7.25,118.25,WPP_713_Selat_Makassar,1.27,11,GFW_MOCK
2023-03-01,-7.25,118.75,WPP_713_Selat_Makassar,27.37,4,GFW_MOCK
2023-03-01,-7.25,119.25,WPP_713_Selat_Makassar,18.68,11,GFW_MOCK
2023-03-01,-7.25,119.75,WPP_713_Selat_Makassar,0.75,10,GFW_MOCK
2023-03-01,-7.25,120.25,WPP_713_Selat_Makassar,51.55,3,GFW_MOCK
2023-03-01,-7.25,120.75,WPP_713_Selat_Makassar,6.45,6,GFW_MOCK
2023-03-01,-7.25,121.25,WPP_713_Selat_Makassar,19.74,11,GFW_MOCK
2023-03-01,-7.25,121.75,WPP_713_Selat_Makassar,47.85,8,GFW_MOCK
2023-03-01,-6.75,116.25,WPP_713_Selat_Makassar,6.5,8,GFW_MOCK
2023-03-01,-6.75,116.75,WPP_713_Selat_Makassar,20.98,4,GFW_MOCK
2023-03-01,-6.75,117.25,WPP_713_Selat_Makassar,21.24,9,GFW_MOCK
2023-03-01,-6.75,117.75,WPP_713_Selat_Makassar,7.81,10,GFW_MOCK
2023-03-01,-6.75,118.25,WPP_713_Selat_Makassar,11.75,6,GFW_MOCK
2023-03-01,-6.75,118.75,WPP_713_Selat_Makassar,4.76,9,GFW_MOCK
2023-03-01,-6.75,119.25,WPP_713_Selat_Makassar,27.02,5,GFW_MOCK
2023-03-01,-6.75,119.75,WPP_713_Selat_Makassar,32.97,7,GFW_MOCK
2023-03-01,-6.75,120.25,WPP_713_Selat_Makassar,68.01,8,GFW_MOCK
2023-03-01,-6.75,120.75,WPP_713_Selat_Makassar,18.8,4,GFW_MOCK
2023-03-01,-6.75,121.25,WPP_713_Selat_Makassar,7.32,11,GFW_MOCK
2023-03-01,-6.75,121.75,WPP_713_Selat_Makassar,4.86,7,GFW_MOCK
2023-03-01,-6.25,116.25,WPP_713_Selat_Makassar,2.58,7,GFW_MOCK
2023-03-01,-6.25,116.75,WPP_713_Selat_Makassar,5.1,14,GFW_MOCK
2023-03-01,-6.25,117.25,WPP_713_Selat_Makassar,29.32,8,GFW_MOCK
2023-03-01,-6.25,117.75,WPP_713_Selat_Makassar,2.34,6,GFW_MOCK
2023-03-01,-6.25,118.25,WPP_713_Selat_Makassar,4.88,5,GFW_MOCK
2023-03-01,-6.25,118.75,WPP_713_Selat_Makassar,1.09,9,GFW_MOCK
2023-03-01,-6.25,119.25,WPP_713_Selat_Makassar,11.14,2,GFW_MOCK
2023-03-01,-6.25,119.75,WPP_713_Selat_Makassar,60.68,11,GFW_MOCK
2023-03-01,-6.25,120.25,WPP_713_Selat_Makassar,7.36,5,GFW_MOCK
2023-03-01,-6.25,120.75,WPP_713_Selat_Makassar,13.54,8,GFW_MOCK
2023-03-01,-6.25,121.25,WPP_713_Selat_Makassar,9.76,12,GFW_MOCK
2023-03-01,-6.25,121.75,WPP_713_Selat_Makassar,14.64,2,GFW_MOCK
2023-03-01,-5.75,116.25,WPP_713_Selat_Makassar,16.21,4,GFW_MOCK
2023-03-01,-5.75,116.75,WPP_713_Selat_Makassar,77.68,7,GFW_MOCK
2023-03-01,-5.75,117.25,WPP_713_Selat_Makassar,18.85,7,GFW_MOCK
2023-03-01,-5.75,117.75,WPP_713_Selat_Makassar,2.77,8,GFW_MOCK
2023-03-01,-5.75,118.25,WPP_713_Selat_Makassar,3.96,5,GFW_MOCK
2023-03-01,-5.75,118.75,WPP_713_Selat_Makassar,6.54,9,GFW_MOCK
2023-03-01,-5.75,119.25,WPP_713_Selat_Makassar,25.06,10,GFW_MOCK
2023-03-01,-5.75,119.75,WPP_713_Selat_Makassar,3.38,8,GFW_MOCK
2023-03-01,-5.75,120.25,WPP_713_Selat_Makassar,78.29,7,GFW_MOCK
2023-03-01,-5.75,120.75,WPP_713_Selat_Makassar,29.98,7,GFW_MOCK
2023-03-01,-5.75,121.25,WPP_713_Selat_Makassar,3.67,12,GFW_MOCK
2023-03-01,-5.75,121.75,WPP_713_Selat_Makassar,13.73,10,GFW_MOCK
2023-03-01,-5.25,116.25,WPP_713_Selat_Makassar,6.5,10,GFW_MOCK
2023-03-01,-5.25,116.75,WPP_713_Selat_Makassar,4.35,10,GFW_MOCK
2023-03-01,-5.25,117.25,WPP_713_Selat_Makassar,64.73,11,GFW_MOCK
2023-03-01,-5.25,117.75,WPP_713_Selat_Makassar,6.77,5,GFW_MOCK
2023-03-01,-5.25,118.25,WPP_713_Selat_Makassar,4.92,11,GFW_MOCK
2023-03-01,-5.25,118.75,WPP_713_Selat_Makassar,28.9,10,GFW_MOCK
2023-03-01,-5.25,119.25,WPP_713_Selat_Makassar,23.48,8,GFW_MOCK
2023-03-01,-5.25,119.75,WPP_713_Selat_Makassar,9.82,4,GFW_MOCK
2023-03-01,-5.25,120.25,WPP_713_Selat_Makassar,1.86,10,GFW_MOCK
2023-03-01,-5.25,120.75,WPP_713_Selat_Makassar,12.39,13,GFW_MOCK
2023-03-01,-5.25,121.25,WPP_713_Selat_Makassar,12.0,6,GFW_MOCK
2023-03-01,-5.25,121.75,WPP_713_Selat_Makassar,0.89,9,GFW_MOCK
2023-03-01,-4.75,116.25,WPP_713_Selat_Makassar,3.16,13,GFW_MOCK
2023-03-01,-4.75,116.75,WPP_713_Selat_Makassar,4.11,10,GFW_MOCK
2023-03-01,-4.75,117.25,WPP_713_Selat_Makassar,27.7,10,GFW_MOCK
2023-03-01,-4.75,117.75,WPP_713_Selat_Makassar,14.4,12,GFW_MOCK
2023-03-01,-4.75,118.25,WPP_713_Selat_Makassar,156.36,9,GFW_MOCK
2023-03-01,-4.75,118.75,WPP_713_Selat_Makassar,12.46,12,GFW_MOCK
2023-03-01,-4.75,119.25,WPP_713_Selat_Makassar,3.2,6,GFW_MOCK
2023-03-01,-4.75,119.75,WPP_713_Selat_Makassar,10.72,5,GFW_MOCK
2023-03-01,-4.75,120.25,WPP_713_Selat_Makassar,11.72,8,GFW_MOCK
2023-03-01,-4.75,120.75,WPP_713_Selat_Makassar,5.96,2,GFW_MOCK
2023-03-01,-4.75,121.25,WPP_713_Selat_Makassar,7.71,12,GFW_MOCK
2023-03-01,-4.75,121.75,WPP_713_Selat_Makassar,37.35,6,GFW_MOCK
2023-03-01,-4.25,116.25,WPP_713_Selat_Makassar,98.24,11,GFW_MOCK
2023-03-01,-4.25,116.75,WPP_713_Selat_Makassar,5.42,10,GFW_MOCK
2023-03-01,-4.25,117.25,WPP_713_Selat_Makassar,41.47,9,GFW_MOCK
2023-03-01,-4.25,117.75,WPP_713_Selat_Makassar,7.82,4,GFW_MOCK
2023-03-01,-4.25,118.25,WPP_713_Selat_Makassar,9.33,7,GFW_MOCK
2023-03-01,-4.25,118.75,WPP_713_Selat_Makassar,16.64,10,GFW_MOCK
2023-03-01,-4.25,119.25,WPP_713_Selat_Makassar,8.09,16,GFW_MOCK
2023-03-01,-4.25,119.75,WPP_713_Selat_Makassar,35.82,9,GFW_MOCK
2023-03-01,-4.25,120.25,WPP_713_Selat_Makassar,5.46,9,GFW_MOCK
2023-03-01,-4.25,120.75,WPP_713_Selat_Makassar,14.38,5,GFW_MOCK
2023-03-01,-4.25,121.25,WPP_713_Selat_Makassar,19.02,6,GFW_MOCK
2023-03-01,-4.25,121.75,WPP_713_Selat_Makassar,3.12,7,GFW_MOCK
2023-03-01,-3.75,116.25,WPP_713_Selat_Makassar,26.78,10,GFW_MOCK
2023-03-01,-3.75,116.75,WPP_713_Selat_Makassar,1.79,2,GFW_MOCK
2023-03-01,-3.75,117.25,WPP_713_Selat_Makassar,6.16,4,GFW_MOCK
2023-03-01,-3.75,117.75,WPP_713_Selat_Makassar,184.93,13,GFW_MOCK
2023-03-01,-3.75,118.25,WPP_713_Selat_Makassar,7.66,15,GFW_MOCK
2023-03-01,-3.75,118.75,WPP_713_Selat_Makassar,10.12,3,GFW_MOCK
2023-03-01,-3.75,119.25,WPP_713_Selat_Makassar,8.29,7,GFW_MOCK
2023-03-01,-3.75,119.75,WPP_713_Selat_Makassar,8.56,11,GFW_MOCK
2023-03-01,-3.75,120.25,WPP_713_Selat_Makassar,2.11,8,GFW_MOCK
2023-03-01,-3.75,120.75,WPP_713_Selat_Makassar,7.71,9,GFW_MOCK
2023-03-01,-3.75,121.25,WPP_713_Selat_Makassar,14.47,10,GFW_MOCK
2023-03-01,-3.75,121.75,WPP_713_Selat_Makassar,1.03,10,GFW_MOCK
2023-03-01,-3.25,116.25,WPP_713_Selat_Makassar,19.61,6,GFW_MOCK
2023-03-01,-3.25,116.75,WPP_713_Selat_Makassar,46.13,7,GFW_MOCK
2023-03-01,-3.25,117.25,WPP_713_Selat_Makassar,8.63,8,GFW_MOCK
2023-03-01,-3.25,117.75,WPP_713_Selat_Makassar,2.55,8,GFW_MOCK
2023-03-01,-3.25,118.25,WPP_713_Selat_Makassar,18.23,8,GFW_MOCK
2023-03-01,-3.25,118.75,WPP_713_Selat_Makassar,12.15,4,GFW_MOCK
2023-03-01,-3.25,119.25,WPP_713_Selat_Makassar,119.56,8,GFW_MOCK
2023-03-01,-3.25,119.75,WPP_713_Selat_Makassar,34.58,10,GFW_MOCK
2023-03-01,-3.25,120.25,WPP_713_Selat_Makassar,2.07,10,GFW_MOCK
2023-03-01,-3.25,120.75,WPP_713_Selat_Makassar,12.48,7,GFW_MOCK
2023-03-01,-3.25,121.25,WPP_713_Selat_Makassar,4.35,12,GFW_MOCK
2023-03-01,-3.25,121.75,WPP_713_Selat_Makassar,16.79,1,GFW_MOCK
2023-03-01,-2.75,116.25,WPP_713_Selat_Makassar,14.69,11,GFW_MOCK
2023-03-01,-2.75,116.75,WPP_713_Selat_Makassar,18.49,9,GFW_MOCK
2023-03-01,-2.75,117.25,WPP_713_Selat_Makassar,1.47,6,GFW_MOCK
2023-03-01,-2.75,117.75,WPP_713_Selat_Makassar,19.73,8,GFW_MOCK
2023-03-01,-2.75,118.25,WPP_713_Selat_Makassar,3.65,3,GFW_MOCK
2023-03-01,-2.75,118.75,WPP_713_Selat_Makassar,9.65,7,GFW_MOCK
2023-03-01,-2.75,119.25,WPP_713_Selat_Makassar,1.42,7,GFW_MOCK
2023-03-01,-2.75,119.75,WPP_713_Selat_Makassar,41.83,8,GFW_MOCK
2023-03-01,-2.75,120.25,WPP_713_Selat_Makassar,6.77,9,GFW_MOCK
2023-03-01,-2.75,120.75,WPP_713_Selat_Makassar,7.88,8,GFW_MOCK
2023-03-01,-2.75,121.25,WPP_713_Selat_Makassar,6.47,6,GFW_MOCK
2023-03-01,-2.75,121.75,WPP_713_Selat_Makassar,9.23,6,GFW_MOCK
2023-03-01,-2.25,116.25,WPP_713_Selat_Makassar,77.48,10,GFW_MOCK
2023-03-01,-2.25,116.75,WPP_713_Selat_Makassar,50.64,8,GFW_MOCK
2023-03-01,-2.25,117.25,WPP_713_Selat_Makassar,143.52,13,GFW_MOCK
2023-03-01,-2.25,117.75,WPP_713_Selat_Makassar,2.49,5,GFW_MOCK
2023-03-01,-2.25,118.25,WPP_713_Selat_Makassar,4.1,4,GFW_MOCK
2023-03-01,-2.25,118.75,WPP_713_Selat_Makassar,2.09,13,GFW_MOCK
2023-03-01,-2.25,119.25,WPP_713_Selat_Makassar,34.17,6,GFW_MOCK
2023-03-01,-2.25,119.75,WPP_713_Selat_Makassar,2.41,10,GFW_MOCK
2023-03-01,-2.25,120.25,WPP_713_Selat_Makassar,32.4,8,GFW_MOCK
2023-03-01,-2.25,120.75,WPP_713_Selat_Makassar,17.03,10,GFW_MOCK
2023-03-01,-2.25,121.25,WPP_713_Selat_Makassar,7.37,7,GFW_MOCK
2023-03-01,-2.25,121.75,WPP_713_Selat_Makassar,92.47,8,GFW_MOCK
2023-03-01,-1.75,116.25,WPP_713_Selat_Makassar,18.45,4,GFW_MOCK
2023-03-01,-1.75,116.75,WPP_713_Selat_Makassar,22.49,11,GFW_MOCK
2023-03-01,-1.75,117.25,WPP_713_Selat_Makassar,32.57,8,GFW_MOCK
2023-03-01,-1.75,117.75,WPP_713_Selat_Makassar,8.64,4,GFW_MOCK
2023-03-01,-1.75,118.25,WPP_713_Selat_Makassar,1.26,8,GFW_MOCK
2023-03-01,-1.75,118.75,WPP_713_Selat_Makassar,56.59,9,GFW_MOCK
2023-03-01,-1.75,119.25,WPP_713_Selat_Makassar,233.93,10,GFW_MOCK
2023-03-01,-1.75,119.75,WPP_713_Selat_Makassar,6.7,4,GFW_MOCK
2023-03-01,-1.75,120.25,WPP_713_Selat_Makassar,57.51,4,GFW_MOCK
2023-03-01,-1.75,120.75,WPP_713_Selat_Makassar,16.7,5,GFW_MOCK
2023-03-01,-1.75,121.25,WPP_713_Selat_Makassar,9.76,9,GFW_MOCK
2023-03-01,-1.75,121.75,WPP_713_Selat_Makassar,28.85,9,GFW_MOCK
2023-03-01,-1.25,116.25,WPP_713_Selat_Makassar,10.37,3,GFW_MOCK
2023-03-01,-1.25,116.75,WPP_713_Selat_Makassar,2.76,6,GFW_MOCK
2023-03-01,-1.25,117.25,WPP_713_Selat_Makassar,93.56,7,GFW_MOCK
2023-03-01,-1.25,117.75,WPP_713_Selat_Makassar,10.92,10,GFW_MOCK
2023-03-01,-1.25,118.25,WPP_713_Selat_Makassar,1.63,4,GFW_MOCK
2023-03-01,-1.25,118.75,WPP_713_Selat_Makassar,12.32,10,GFW_MOCK
2023-03-01,-1.25,119.25,WPP_713_Selat_Makassar,44.33,7,GFW_MOCK
2023-03-01,-1.25,119.75,WPP_713_Selat_Makassar,5.88,4,GFW_MOCK
2023-03-01,-1.25,120.25,WPP_713_Selat_Makassar,5.25,6,GFW_MOCK
2023-03-01,-1.25,120.75,WPP_713_Selat_Makassar,5.07,9,GFW_MOCK
2023-03-01,-1.25,121.25,WPP_713_Selat_Makassar,22.44,9,GFW_MOCK
2023-03-01,-1.25,121.75,WPP_713_Selat_Makassar,9.63,7,GFW_MOCK
2023-03-01,-0.75,116.25,WPP_713_Selat_Makassar,4.82,7,GFW_MOCK
2023-03-01,-0.75,116.75,WPP_713_Selat_Makassar,3.69,14,GFW_MOCK
2023-03-01,-0.75,117.25,WPP_713_Selat_Makassar,14.12,7,GFW_MOCK
2023-03-01,-0.75,117.75,WPP_713_Selat_Makassar,20.3,6,GFW_MOCK
2023-03-01,-0.75,118.25,WPP_713_Selat_Makassar,8.0,13,GFW_MOCK
2023-03-01,-0.75,118.75,WPP_713_Selat_Makassar,8.49,16,GFW_MOCK
2023-03-01,-0.75,119.25,WPP_713_Selat_Makassar,45.1,9,GFW_MOCK
2023-03-01,-0.75,119.75,WPP_713_Selat_Makassar,6.65,8,GFW_MOCK
2023-03-01,-0.75,120.25,WPP_713_Selat_Makassar,15.89,11,GFW_MOCK
2023-03-01,-0.75,120.75,WPP_713_Selat_Makassar,16.16,4,GFW_MOCK
2023-03-01,-0.75,121.25,WPP_713_Selat_Makassar,11.05,10,GFW_MOCK
2023-03-01,-0.75,121.75,WPP_713_Selat_Makassar,4.26,15,GFW_MOCK
2023-03-01,-0.25,116.25,WPP_713_Selat_Makassar,6.46,9,GFW_MOCK
2023-03-01,-0.25,116.75,WPP_713_Selat_Makassar,5.31,8,GFW_MOCK
2023-03-01,-0.25,117.25,WPP_713_Selat_Makassar,1.65,6,GFW_MOCK
2023-03-01,-0.25,117.75,WPP_713_Selat_Makassar,22.99,6,GFW_MOCK
2023-03-01,-0.25,118.25,WPP_713_Selat_Makassar,145.21,5,GFW_MOCK
2023-03-01,-0.25,118.75,WPP_713_Selat_Makassar,18.55,5,GFW_MOCK
2023-03-01,-0.25,119.25,WPP_713_Selat_Makassar,39.4,14,GFW_MOCK
2023-03-01,-0.25,119.75,WPP_713_Selat_Makassar,9.81,11,GFW_MOCK
2023-03-01,-0.25,120.25,WPP_713_Selat_Makassar,33.61,11,GFW_MOCK
2023-03-01,-0.25,120.75,WPP_713_Selat_Makassar,24.57,10,GFW_MOCK
2023-03-01,-0.25,121.25,WPP_713_Selat_Makassar,61.44,11,GFW_MOCK
2023-03-01,-0.25,121.75,WPP_713_Selat_Makassar,52.63,7,GFW_MOCK
2023-03-01,0.25,116.25,WPP_713_Selat_Makassar,14.91,8,GFW_MOCK
2023-03-01,0.25,116.75,WPP_713_Selat_Makassar,0.99,3,GFW_MOCK
2023-03-01,0.25,117.25,WPP_713_Selat_Makassar,4.65,9,GFW_MOCK
2023-03-01,0.25,117.75,WPP_713_Selat_Makassar,3.46,8,GFW_MOCK
2023-03-01,0.25,118.25,WPP_713_Selat_Makassar,3.75,8,GFW_MOCK
2023-03-01,0.25,118.75,WPP_713_Selat_Makassar,29.2,13,GFW_MOCK
2023-03-01,0.25,119.25,WPP_713_Selat_Makassar,1.36,10,GFW_MOCK
2023-03-01,0.25,119.75,WPP_713_Selat_Makassar,1.79,7,GFW_MOCK
2023-03-01,0.25,120.25,WPP_713_Selat_Makassar,10.41,11,GFW_MOCK
2023-03-01,0.25,120.75,WPP_713_Selat_Makassar,5.71,9,GFW_MOCK
2023-03-01,0.25,121.25,WPP_713_Selat_Makassar,2.81,12,GFW_MOCK
2023-03-01,0.25,121.75,WPP_713_Selat_Makassar,53.14,11,GFW_MOCK
2023-03-01,0.75,116.25,WPP_713_Selat_Makassar,6.81,4,GFW_MOCK
2023-03-01,0.75,116.75,WPP_713_Selat_Makassar,5.78,8,GFW_MOCK
2023-03-01,0.75,117.25,WPP_713_Selat_Makassar,3.5,11,GFW_MOCK
2023-03-01,0.75,117.75,WPP_713_Selat_Makassar,17.87,9,GFW_MOCK
2023-03-01,0.75,118.25,WPP_713_Selat_Makassar,20.9,4,GFW_MOCK
2023-03-01,0.75,118.75,WPP_713_Selat_Makassar,58.81,7,GFW_MOCK
2023-03-01,0.75,119.25,WPP_713_Selat_Makassar,21.89,9,GFW_MOCK
2023-03-01,0.75,119.75,WPP_713_Selat_Makassar,36.51,10,GFW_MOCK
2023-03-01,0.75,120.25,WPP_713_Selat_Makassar,2.01,4,GFW_MOCK
2023-03-01,0.75,120.75,WPP_713_Selat_Makassar,7.24,6,GFW_MOCK
2023-03-01,0.75,121.25,WPP_713_Selat_Makassar,72.79,8,GFW_MOCK
2023-03-01,0.75,121.75,WPP_713_Selat_Makassar,44.67,3,GFW_MOCK
2023-03-01,1.25,116.25,WPP_713_Selat_Makassar,7.29,9,GFW_MOCK
2023-03-01,1.25,116.75,WPP_713_Selat_Makassar,3.18,2,GFW_MOCK
2023-03-01,1.25,117.25,WPP_713_Selat_Makassar,12.33,12,GFW_MOCK
2023-03-01,1.25,117.75,WPP_713_Selat_Makassar,32.65,11,GFW_MOCK
2023-03-01,1.25,118.25,WPP_713_Selat_Makassar,3.64,11,GFW_MOCK
2023-03-01,1.25,118.75,WPP_713_Selat_Makassar,121.87,4,GFW_MOCK
2023-03-01,1.25,119.25,WPP_713_Selat_Makassar,91.82,10,GFW_MOCK
2023-03-01,1.25,119.75,WPP_713_Selat_Makassar,345.52,5,GFW_MOCK
2023-03-01,1.25,120.25,WPP_713_Selat_Makassar,40.87,8,GFW_MOCK
2023-03-01,1.25,120.75,WPP_713_Selat_Makassar,0.56,7,GFW_MOCK
2023-03-01,1.25,121.25,WPP_713_Selat_Makassar,3.16,12,GFW_MOCK
2023-03-01,1.25,121.75,WPP_713_Selat_Makassar,14.29,6,GFW_MOCK
2023-03-01,1.75,116.25,WPP_713_Selat_Makassar,6.17,9,GFW_MOCK
2023-03-01,1.75,116.75,WPP_713_Selat_Makassar,3.42,8,GFW_MOCK
2023-03-01,1.75,117.25,WPP_713_Selat_Makassar,5.29,6,GFW_MOCK
2023-03-01,1.75,117.75,WPP_713_Selat_Makassar,3.71,11,GFW_MOCK
2023-03-01,1.75,118.25,WPP_713_Selat_Makassar,7.99,7,GFW_MOCK
2023-03-01,1.75,118.75,WPP_713_Selat_Makassar,6.49,5,GFW_MOCK
2023-03-01,1.75,119.25,WPP_713_Selat_Makassar,22.76,5,GFW_MOCK
2023-03-01,1.75,119.75,WPP_713_Selat_Makassar,11.87,6,GFW_MOCK
2023-03-01,1.75,120.25,WPP_713_Selat_Makassar,5.2,8,GFW_MOCK
2023-03-01,1.75,120.75,WPP_713_Selat_Makassar,13.79,8,GFW_MOCK
2023-03-01,1.75,121.25,WPP_713_Selat_Makassar,6.99,7,GFW_MOCK
2023-03-01,1.75,121.75,WPP_713_Selat_Makassar,16.68,8,GFW_MOCK
2023-01-01,-7.75,122.25,WPP_714_Laut_Banda,1.37,16,GFW_MOCK
2023-01-01,-7.75,122.75,WPP_714_Laut_Banda,3.07,12,GFW_MOCK
2023-01-01,-7.75,123.25,WPP_714_Laut_Banda,73.14,7,GFW_MOCK
2023-01-01,-7.75,123.75,WPP_714_Laut_Banda,73.49,8,GFW_MOCK
2023-01-01,-7.75,124.25,WPP_714_Laut_Banda,5.43,5,GFW_MOCK
2023-01-01,-7.75,124.75,WPP_714_Laut_Banda,18.88,7,GFW_MOCK
2023-01-01,-7.75,125.25,WPP_714_Laut_Banda,35.63,8,GFW_MOCK
2023-01-01,-7.75,125.75,WPP_714_Laut_Banda,12.29,12,GFW_MOCK
2023-01-01,-7.75,126.25,WPP_714_Laut_Banda,1.17,5,GFW_MOCK
2023-01-01,-7.75,126.75,WPP_714_Laut_Banda,0.6,7,GFW_MOCK
2023-01-01,-7.75,127.25,WPP_714_Laut_Banda,14.56,5,GFW_MOCK
2023-01-01,-7.75,127.75,WPP_714_Laut_Banda,2.23,2,GFW_MOCK
2023-01-01,-7.75,128.25,WPP_714_Laut_Banda,3.3,12,GFW_MOCK
2023-01-01,-7.75,128.75,WPP_714_Laut_Banda,24.57,13,GFW_MOCK
